user,text,clean_text
Jsavage09120912,@realDonaldTrump Claiming your defense already huh.,"['realdonaldtrump', 'claiming', 'defense', 'already', 'huh']"
SonyaMJefferson,@realDonaldTrump This isn’t Guatemala in the 80s. Stop it. https://t.co/8mUHsvp72y,"['realdonaldtrump', 'guatemala', '80', 'stop']"
tinyconfusion,@realDonaldTrump @ everyone .. report this tweet for misinformation,"['realdonaldtrump', 'everyone', 'report', 'tweet', 'misinformation']"
mommylovesjose1,"@realDonaldTrump Yes, demoRATS have already shown they will do ANYTHING to cheat so no election until the pandemic over!!","['realdonaldtrump', 'yes', 'democrat', 'already', 'shown', 'anything', 'cheat', 'election', 'pandemic']"
herman1496,@realDonaldTrump GOP there is stil time to rid our country of this virus know as Donald Trump. You can’t sit on the… https://t.co/NnO6pG7Sui,"['realdonaldtrump', 'gop', 'still', 'time', 'rid', 'country', 'virus', 'know', 'donald', 'trump', 'sit']"
Russ_K_Bradley,@realDonaldTrump RESIGN NOW,"['realdonaldtrump', 'resign']"
ducci07,@realDonaldTrump But......schools can open.,"['realdonaldtrump', 'school', 'open']"
JSCINNY,"@realDonaldTrump Dictator power grab!! Most corrupt politician ever! If we can mail in our taxes, we can mail in ou… https://t.co/M9vRbrXe0v","['realdonaldtrump', 'dictator', 'power', 'grab', 'corrupt', 'politician', 'ever', 'mail', 'tax', 'mail', 'ou']"
RNones24,@realDonaldTrump FDT! It’s time for you to go..✌🏻,"['realdonaldtrump', 'ft', 'time', 'go', 'victory', 'hand', 'light', 'skin', 'tone']"
golferguy79,"@realDonaldTrump I’m willing to don a mask and vote in person. I refuse to mail in my vote, I want it to be counted… https://t.co/Arm6U2G3x2","['realdonaldtrump', 'willing', 'mask', 'vote', 'person', 'refuse', 'mail', 'vote', 'want', 'counted']"
shitshowsally67,@realDonaldTrump Yet you said it was a hoax. You said 15 to zero. You said open up America. You said children need… https://t.co/EyIfXkBwf5,"['realdonaldtrump', 'yet', 'said', 'hoax', 'said', '15', 'zero', 'said', 'open', 'america', 'said', 'child', 'need']"
Jonferns1,@realDonaldTrump Did you come up with this idea all by yourself? Or did Vlad tell you to do this in your call?,"['realdonaldtrump', 'come', 'idea', 'glad', 'tell', 'call']"
la7dfa,@realDonaldTrump Bad polls eh....?,"['realdonaldtrump', 'bad', 'poll', 'eh']"
pauliewalnuts68,"@realDonaldTrump Kids can go to school, yet we can’t vote? Yeahhh...something is fishy right here.","['realdonaldtrump', 'kid', 'go', 'school', 'yet', 'vote', 'yeah', 'something', 'fishy', 'right']"
Moneda44,@realDonaldTrump Go fuck yeself.,"['realdonaldtrump', 'go', 'fuck', 'self']"
BeckyKn69571360,@realDonaldTrump Trump really?,"['realdonaldtrump', 'trump', 'really']"
ashjoi317,@realDonaldTrump Shut up.,"['realdonaldtrump', 'shut']"
won_a_day_PI,@realDonaldTrump 😂😂😂😂😂😂😂😂😂😂😂 You voted by mail,"['realdonaldtrump', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'face', 'tear', 'joy', 'voted', 'mail']"
ILuvSumCandi,@realDonaldTrump Absolutely not!,"['realdonaldtrump', 'absolutely']"
SammieRae95,@realDonaldTrump This is complete fucking shit. Someone is just trying to hold his seat longer. 🤮 someone get him o… https://t.co/dnkErgkAVe,"['realdonaldtrump', 'complete', 'fucking', 'shit', 'someone', 'trying', 'hold', 'seat', 'longer', 'face', 'vomiting', 'someone', 'get']"
defiantacorn,@realDonaldTrump Spoken like a true dictator,"['realdonaldtrump', 'spoken', 'like', 'true', 'dictator']"
KilgoreLinsky,@realDonaldTrump Trump; the great embarrassment to the USA.,"['realdonaldtrump', 'trump', 'great', 'embarrassment', 'usa']"
edusanchez19us,@realDonaldTrump We need to impeach lunatic.,"['realdonaldtrump', 'need', 'impeach', 'lunatic']"
shelli_mora,@realDonaldTrump Mail-In voting is not something new. It is his scare tactic to make you think it is fraudulent. It… https://t.co/3LpTpVuMOk,"['realdonaldtrump', 'mail', 'voting', 'something', 'new', 'scare', 'tactic', 'make', 'think', 'fraudulent']"
RedCoKid,"@realDonaldTrump WTF, no.","['realdonaldtrump', 'wtf']"
Frances77426052,@realDonaldTrump You would probably see the quickest Covid-19 recovery in history if that happened.,"['realdonaldtrump', 'would', 'probably', 'see', 'quickest', 'covid', '19', 'recovery', 'history', 'happened']"
StvndougMurphy,@realDonaldTrump WHY?....HOW DO YOU PLAN TO CHEAT THIS TIME???,"['realdonaldtrump', 'plan', 'cheat', 'time']"
miami1321,@realDonaldTrump You're the embarrassment to the US!,"['realdonaldtrump', 'embarrassment', 'u']"
chicbears51,@realDonaldTrump Embarrassment happen in 2016!,"['realdonaldtrump', 'embarrassment', 'happen', '2016']"
lamacchis,@realDonaldTrump What a bunch of nonsense. You are trying to buy yourself time because you are looking so bad right… https://t.co/1oGS1cbKLQ,"['realdonaldtrump', 'bunch', 'nonsense', 'trying', 'buy', 'time', 'looking', 'bad', 'right']"
siryeetmaximum,@realDonaldTrump Reported your tweet Donnie. You will not delay the election.,"['realdonaldtrump', 'reported', 'tweet', 'donne', 'delay', 'election']"
rstreit13,@realDonaldTrump It was a good run with democracy America,"['realdonaldtrump', 'good', 'run', 'democracy', 'america']"
FedUp2112,@realDonaldTrump Did you see the GDP report? I'm guessing you did. https://t.co/h7Evcx8GDN,"['realdonaldtrump', 'see', 'gdp', 'report', 'guessing']"
standandfight73,"@realDonaldTrump Nope. Start packing fat head, times almost up.🤔🖕🏻 https://t.co/wPHzEG37fz","['realdonaldtrump', 'note', 'start', 'packing', 'fat', 'head', 'time', 'almost', 'thinking', 'face', 'middle', 'finger', 'light', 'skin', 'tone']"
jenzimm9081,@realDonaldTrump 😆😆 you really think we can’t see right through this? You are prepping for your loss and planning t… https://t.co/pMVGjSkf8Y,"['realdonaldtrump', 'grinding', 'quitting', 'face', 'grinding', 'quitting', 'face', 'really', 'think', 'see', 'right', 'preparing', 'loss', 'planning']"
Jennife53117787,@realDonaldTrump No freaking way. Why don’t you impose that ballads need to be handed and checked and properly veri… https://t.co/D6LUWoZYEh,"['realdonaldtrump', 'breaking', 'way', 'impose', 'ballad', 'need', 'handed', 'checked', 'properly', 'very']"
lfcjr,@realDonaldTrump Cry baby.  Get real.  Mail in voting can be managed just like Absentee Voting.  Your trying to eli… https://t.co/zW7ECPUHJR,"['realdonaldtrump', 'cry', 'baby', 'get', 'real', 'mail', 'voting', 'managed', 'like', 'absentee', 'voting', 'trying', 'eli']"
diannas1983,@realDonaldTrump No it won’t. A overwhelming majority of Americans hate you.,"['realdonaldtrump', 'overwhelming', 'majority', 'american', 'hate']"
DefendTampa,@realDonaldTrump How is this not enough for republicans to immediately call for his resignation,"['realdonaldtrump', 'enough', 'republican', 'immediately', 'call', 'resignation']"
JDowellKY,@realDonaldTrump STFU #loser #fraud #cheater #russia #stormydaniels #FakePresident #yourwallfelldown… https://t.co/DA2nXJPu10,"['realdonaldtrump', 'stu', 'loser', 'fraud', 'theater', 'russia', 'stormydaniels', 'fakepresident', 'yourwallfelldown']"
elsie1920,@realDonaldTrump Trying to distract from the news? Worst economy in the history of our country. Brought to you by D… https://t.co/Vm75fN5V6f,"['realdonaldtrump', 'trying', 'distract', 'news', 'worst', 'economy', 'history', 'country', 'brought']"
_Muskett_,@realDonaldTrump Man up and realise you are a loser,"['realdonaldtrump', 'man', 'realise', 'loser']"
HeySuperNick,@realDonaldTrump fuck you,"['realdonaldtrump', 'fuck']"
LnotH11,@realDonaldTrump DON‘T EVEN TRY IT !!! YOU WACK JOB,"['realdonaldtrump', 'even', 'try', 'back', 'job']"
Rkranson1,@realDonaldTrump You are the most inaccurate and fraudulent President in history - you know you can’t handle this.… https://t.co/nEnNYzRHOk,"['realdonaldtrump', 'inaccurate', 'fraudulent', 'president', 'history', 'know', 'handle']"
carterjewelry22,@realDonaldTrump Not gonna happen dude! We are getting you out as soon as humanly possible! Absentee voting seems f… https://t.co/wS3zdv6lzf,"['realdonaldtrump', 'gon', 'na', 'happen', 'dude', 'getting', 'soon', 'human', 'possible', 'absentee', 'voting', 'seems', 'f']"
Goose8812,@realDonaldTrump Quit snorting Adderall and watching fox News and act like a fucking president for a bit so we can… https://t.co/1qdQl2X0p5,"['realdonaldtrump', 'quit', 'sorting', 'adderall', 'watching', 'fox', 'news', 'act', 'like', 'fucking', 'president', 'bit']"
RekklexRevived,"@realDonaldTrump DELAY THE ELECTION LOL, MORE LIKE ""I DONT WANNA BE KICKED OUT YET""","['realdonaldtrump', 'delay', 'election', 'lol', 'like', 'dont', 'wan', 'na', 'kicked', 'yet']"
ScottSwaim3,@realDonaldTrump https://t.co/CuN3m9MzMR https://t.co/3VBEcTcOvA,['realdonaldtrump']
Lolofroggy,@realDonaldTrump Delaying an election should not even be a thought.,"['realdonaldtrump', 'delaying', 'election', 'even', 'thought']"
StephenFrishmu2,@realDonaldTrump You are a threat to this country,"['realdonaldtrump', 'threat', 'country']"
mktaylor77,"@realDonaldTrump Works fine in Co, Utah,Hawaii,Oregon and Washington.  So you are wrong again! https://t.co/TxaonqgLe5","['realdonaldtrump', 'work', 'fine', 'co', 'utah', 'hawaii', 'oregon', 'washington', 'wrong']"
musicalwonk,@realDonaldTrump https://t.co/jSB9KcGd7f,['realdonaldtrump']
voteably,@realDonaldTrump nonononononononononononononononononononononononononononononononononononononononononononononononono… https://t.co/BWQqeLtCDz,"['realdonaldtrump', 'nonononononononononononononononononononononononononononononononononononononononononononononononono']"
LaberDochNisch,@realDonaldTrump Ihr in den USA solltet euch mal ein anderes Wahlsystem zulegen 👀🤷🏼‍♀️,"['realdonaldtrump', 'ihr', 'den', 'usa', 'solute', 'such', 'mal', 'ein', 'anders', 'wahlsystem', 'zulegen', 'eye', 'woman', 'struggling', 'medium', 'light', 'skin', 'tone']"
Tubes120,@realDonaldTrump Ohhh here we go 🙄,"['realdonaldtrump', 'hhh', 'go', 'face', 'rolling', 'eye']"
GreggGrose,@realDonaldTrump Please ask the Wisconsin Supreme Court about this.,"['realdonaldtrump', 'please', 'ask', 'wisconsin', 'supreme', 'court']"
Shizzrock,@realDonaldTrump holy shit,"['realdonaldtrump', 'holy', 'shit']"
BigBlkKunt,@realDonaldTrump Lining up the excuses eh?,"['realdonaldtrump', 'lining', 'excuse', 'eh']"
e_mcclee,@realDonaldTrump You’re getting dumber each day. #TrumpIsALaughingStock,"['realdonaldtrump', 'getting', 'number', 'day', 'trumpisalaughingstock']"
crawford424,"@realDonaldTrump You can't do this. Read your tweet from yesterday, Mr. LAW AND ORDER guy. We know you're scared.","['realdonaldtrump', 'read', 'tweet', 'yesterday', 'mr', 'law', 'order', 'guy', 'know', 'scared']"
BrettT18349489,@realDonaldTrump Trump's first step at trying to become an American dictator! This corrupt criminal wants to delay… https://t.co/xSWBA0b1Hc,"['realdonaldtrump', 'trump', 'first', 'step', 'trying', 'become', 'american', 'dictator', 'corrupt', 'criminal', 'want', 'delay']"
GiuIianoDMedici,@realDonaldTrump I see what you're doin... https://t.co/TWUoo5eUI2,"['realdonaldtrump', 'see', 'doi']"
Nuck,@realDonaldTrump #SomeoneIsScared,"['realdonaldtrump', 'someoneisscared']"
Deanna89253358,@realDonaldTrump Your whole presidency has been inaccurate what's your point? 😒 The U.S. looks like a third world c… https://t.co/iRmhfG0Sbw,"['realdonaldtrump', 'whole', 'presidency', 'inaccurate', 'point', 'unused', 'face', 'u', 'look', 'like', 'third', 'world', 'c']"
MrDonEden,"@realDonaldTrump No. We should not delay the election, and you have absolutely no authority to do so. We see what y… https://t.co/rBC1BFZv1z","['realdonaldtrump', 'delay', 'election', 'absolutely', 'authority', 'see']"
CricketBe1,@realDonaldTrump That's a wonderful idea! Delay the election until We have a cure for the virus &amp; it's safe for Peo… https://t.co/OHkEY3uVU9,"['realdonaldtrump', 'wonderful', 'idea', 'delay', 'election', 'cure', 'virus', 'amp', 'safe', 'peo']"
JasonChristner1,"@realDonaldTrump There is literally NO proof of your claims. YOU vote by mail, you hypocrite!   The smart ones see… https://t.co/iPCeGGOFHG","['realdonaldtrump', 'literally', 'proof', 'claim', 'vote', 'mail', 'hypocrisy', 'smart', 'one', 'see']"
mytacotruck,@realDonaldTrump No. Putz.,"['realdonaldtrump', 'put']"
JeffersonIsMe,@realDonaldTrump No. The answer is NO. And fuck you for suggesting it.,"['realdonaldtrump', 'answer', 'fuck', 'suggesting']"
cheekycontessa,@realDonaldTrump You're the great embarrassment to the US.,"['realdonaldtrump', 'great', 'embarrassment', 'u']"
kaykordeath,@realDonaldTrump Run scared little Donnie. Run far away to Papa Vlad.,"['realdonaldtrump', 'run', 'scared', 'little', 'donne', 'run', 'far', 'away', 'papa', 'glad']"
KeithELaughlin,@realDonaldTrump No. Everyone who truly believes in LAW AND ORDER will take to the streets — with masks on — to str… https://t.co/alJNLq7Rw9,"['realdonaldtrump', 'everyone', 'truly', 'belief', 'law', 'order', 'take', 'street', 'mask', 'str']"
BenDeetoy,@realDonaldTrump https://t.co/jPlwxIBPhE,['realdonaldtrump']
slwheeler1,"@realDonaldTrump Woop there it is.  There is no difference between absentee and mail in voting, which is encouraged on YOUR CAMPAIGN WEBSITE","['realdonaldtrump', 'wood', 'difference', 'absentee', 'mail', 'voting', 'encouraged', 'campaign', 'website']"
Forbino,"@realDonaldTrump You're a liar, and we aren't going to delay anything and risk keeping you in office 1 day longer t… https://t.co/tyPPnIKVty","['realdonaldtrump', 'liar', 'going', 'delay', 'anything', 'risk', 'keeping', 'office', '1', 'day', 'longer']"
gramastacy,@realDonaldTrump Oh hell no!,"['realdonaldtrump', 'oh', 'hell']"
APrettyGoodLife,"@realDonaldTrump No, thanks.","['realdonaldtrump', 'thanks']"
DigitalSamIAm,"@realDonaldTrump #factcheck, @realDonaldTrump: Absentee Voting + Mail-In Voting are the SAME things. The *only* dif… https://t.co/rNL2XRZUPi","['realdonaldtrump', 'factcheck', 'realdonaldtrump', 'absentee', 'voting', 'mail', 'voting', 'thing', 'dif']"
Geuffos,"@realDonaldTrump Are you saying that it is beyond the intelligence of the United States of America’s, to come up wi… https://t.co/adHNeLpo3I","['realdonaldtrump', 'saying', 'beyond', 'intelligence', 'united', 'state', 'america', 'come', 'wi']"
DonnysMommy0510,"@realDonaldTrump Don't you and your friends vote by mail, Donny sweetie? https://t.co/xeR396eWYe","['realdonaldtrump', 'friend', 'vote', 'mail', 'danny', 'sweet']"
iamshelbyrushin,"@realDonaldTrump 🤣🤣🤣🤣... He knows he’s going to lose!  We knew it was coming.  But This is nothing,  wait until the… https://t.co/Mj2HWAFrol","['realdonaldtrump', 'rolling', 'floor', 'laughing', 'rolling', 'floor', 'laughing', 'rolling', 'floor', 'laughing', 'rolling', 'floor', 'laughing', 'know', 'going', 'lose', 'knew', 'coming', 'nothing', 'wait']"
jlwolcott,@realDonaldTrump Report!,"['realdonaldtrump', 'report']"
megadave5000,"@realDonaldTrump Totally agree.  You may as well toss your ballot into the garbage if we are going to do mail in, a… https://t.co/CtgIAaBw5D","['realdonaldtrump', 'totally', 'agree', 'may', 'well', 'toss', 'ballot', 'garbage', 'going', 'mail']"
thischeena,"@realDonaldTrump With Pandemic all elections,examinations shud b postponed.","['realdonaldtrump', 'pandemic', 'election', 'examination', 'shut', 'b', 'postponed']"
realmikejaimes,"@realDonaldTrump Just googled ""desperately unpopular wannabe dictator clinging by his fingernails to power"" and thi… https://t.co/xm4DbAVS2c","['realdonaldtrump', 'googled', 'desperately', 'unpopular', 'wannabe', 'dictator', 'clinging', 'fingernail', 'power', 'thi']"
BonThompson,@realDonaldTrump Nope. That is not going to happen. We all vote on November 3rd.,"['realdonaldtrump', 'note', 'going', 'happen', 'vote', 'november', '3rd']"
GpGagnon01,"@realDonaldTrump You are a great embarrassment for the USA, not our election system. If you are so worried about th… https://t.co/vQVaP1GbKn","['realdonaldtrump', 'great', 'embarrassment', 'usa', 'election', 'system', 'worried', 'th']"
JOSEPHESTEVES3,"@realDonaldTrump BREAKING: US GDP falls by a record 32.9% in 2nd quarter, and more than 1.43M people filed for unem… https://t.co/L9Omi6PMrV","['realdonaldtrump', 'breaking', 'u', 'gdp', 'fall', 'record', '32', '9', '2nd', 'quarter', '1', '43m', 'people', 'filed', 'une']"
akgallups,@realDonaldTrump Ummmm. No.,"['realdonaldtrump', 'mmmm']"
mikehawke313,@realDonaldTrump Punch us out GOOSE I can't reach the handles.,"['realdonaldtrump', 'punch', 'u', 'goose', 'reach', 'handle']"
Belisarius____,"@realDonaldTrump Fuck off, no.","['realdonaldtrump', 'fuck']"
CercoFeed,@realDonaldTrump https://t.co/2Fwze4DpTR https://t.co/l2924zhvil,['realdonaldtrump']
johnnyheller,@realDonaldTrump Horseshit! You regularly vote by mail. How can absentee ballots be fine but other mailed ballots b… https://t.co/cZP72q7dZ1,"['realdonaldtrump', 'horseshoe', 'regularly', 'vote', 'mail', 'absentee', 'ballot', 'fine', 'mailed', 'ballot', 'b']"
simoncookynew,@realDonaldTrump Getting the excuses in early...... 🥳,"['realdonaldtrump', 'getting', 'excuse', 'early', 'partying', 'face']"
SaturnaSwan,"@realDonaldTrump Sir, your handling of Covid is the greatest embarrassment to the USA. Mail in ballots is the least of your problems.","['realdonaldtrump', 'sir', 'handling', 'covid', 'greatest', 'embarrassment', 'usa', 'mail', 'ballot', 'least', 'problem']"
realSvenClahsen,@realDonaldTrump What you really wanted to say: Please delay the election because I‘m the worst president ever seen… https://t.co/UzX8rvTIUM,"['realdonaldtrump', 'really', 'wanted', 'say', 'please', 'delay', 'election', 'worst', 'president', 'ever', 'seen']"
VainFavio,@realDonaldTrump That’s not happening.,"['realdonaldtrump', 'happening']"
KenOwenPR,"@realDonaldTrump This is like a baseball manager, down 15-1 in the fourth inning, praying for rain so the game is w… https://t.co/qaaaABktUY","['realdonaldtrump', 'like', 'baseball', 'manager', '15', '1', 'fourth', 'inning', 'praying', 'rain', 'game', 'w']"
Ijah_nate,@realDonaldTrump This mudafucka is crazy.,"['realdonaldtrump', 'mudafucka', 'crazy']"
KnackMarc,@realDonaldTrump You are the great embarrassment to the USA.  I see you are trying to set up an argument that the v… https://t.co/aoWe8XlsHc,"['realdonaldtrump', 'great', 'embarrassment', 'usa', 'see', 'trying', 'set', 'argument', 'v']"
kahugs,@realDonaldTrump Says the loser behind in the polls!,"['realdonaldtrump', 'say', 'loser', 'behind', 'poll']"
artistinflight,@realDonaldTrump You cant stop us from voting you out! And if you delay the election Pelosi takes over jan 20th reg… https://t.co/jO1Pj7eEKH,"['realdonaldtrump', 'cant', 'stop', 'u', 'voting', 'delay', 'election', 'peso', 'take', 'jan', '20th', 'reg']"
GeorgeZDog,@realDonaldTrump In your dreams Jr. The American people are gonna bounce your fat ass out the White House in less than 100 days!,"['realdonaldtrump', 'dream', 'jr', 'american', 'people', 'gon', 'na', 'bounce', 'fat', 'as', 'white', 'house', 'le', '100', 'day']"
suzannebuzz,@realDonaldTrump You are the most dangerous threat to America we have ever known.,"['realdonaldtrump', 'dangerous', 'threat', 'america', 'ever', 'known']"
TMeehan20,@realDonaldTrump @RepWalberg your constituents need an appropriate response to this as soon as practi...now!,"['realdonaldtrump', 'repwalberg', 'constituent', 'need', 'appropriate', 'response', 'soon', 'practice']"
O_Wyse_One,@realDonaldTrump YOU are THE great embarrassment of the USA. We do not want you in office any longer than you have… https://t.co/X2xTIBLDit,"['realdonaldtrump', 'great', 'embarrassment', 'usa', 'want', 'office', 'longer']"
socal0834,@realDonaldTrump https://t.co/Ooi4oGrYk9,['realdonaldtrump']
Peacenl38898856,@realDonaldTrump When will you start worrying about about those still sick and dying from covid19!?... your worries… https://t.co/GDRTgQU943,"['realdonaldtrump', 'start', 'worrying', 'still', 'sick', 'dying', 'covid19', 'worry']"
DMoose26,@realDonaldTrump But YOU used Mail-In Voting!,"['realdonaldtrump', 'used', 'mail', 'voting']"
its_outta_here,@realDonaldTrump No and Laughable. The election is on. Mail in Voting is accurate and secure. You are going to lose… https://t.co/8OpVpScXyJ,"['realdonaldtrump', 'laughable', 'election', 'mail', 'voting', 'accurate', 'secure', 'going', 'lose']"
LaurieGib,"@realDonaldTrump Nice try, but you are losing by a landslide. Resign to save face. #ResignNowTrump","['realdonaldtrump', 'nice', 'try', 'losing', 'landslide', 'resign', 'save', 'face', 'resignnowtrump']"
tburke9876,@realDonaldTrump LOL,"['realdonaldtrump', 'lol']"
shellymatic,@realDonaldTrump .@SenatorCollins are you still sure he learned a lesson from impeachment? Any chance you’re “concerned” about this?,"['realdonaldtrump', 'senatorcollins', 'still', 'sure', 'learned', 'lesson', 'impeachment', 'chance', 'concerned']"
sapacker19761,@realDonaldTrump Crook you don't like what you see now what to delay elections well you should read up on this one… https://t.co/k89Wj02kxR,"['realdonaldtrump', 'crook', 'like', 'see', 'delay', 'election', 'well', 'read', 'one']"
dpeterson26,@realDonaldTrump This can only happen if approved by Congress.  Please ask friends to contact their representatives… https://t.co/kciG3YWmMS,"['realdonaldtrump', 'happen', 'approved', 'congress', 'please', 'ask', 'friend', 'contact', 'representative']"
snowb745,@realDonaldTrump No way! He's just scared.,"['realdonaldtrump', 'way', 'scared']"
lennonlover57,@realDonaldTrump During the primary you said it was good. Make up your mind,"['realdonaldtrump', 'primary', 'said', 'good', 'make', 'mind']"
georgeordavid73,@realDonaldTrump Big nope on that my dude.,"['realdonaldtrump', 'big', 'note', 'dude']"
BrennanMeinke,"@realDonaldTrump For fuck’s actual sake, no.","['realdonaldtrump', 'fuck', 'actual', 'sake']"
abrewsterktb,@realDonaldTrump And there you have it.... for those wondering why Trumplstiltskin finally wore a mask.  He can’t t… https://t.co/L6lQ2hT9bk,"['realdonaldtrump', 'wondering', 'trumplstiltskin', 'finally', 'wore', 'mask']"
disgusted1955,"@realDonaldTrump No, the most INACCURATE &amp; FRAUDULENT election in history was 2016.  When Russia help you. You are… https://t.co/ObUnJy874p","['realdonaldtrump', 'inaccurate', 'amp', 'fraudulent', 'election', 'history', '2016', 'russia', 'help']"
m6809_de,@realDonaldTrump So you schedule to resign/commit suicide/flee to Russia? You're welcome. From this moment nobody h… https://t.co/EDX4CFXLhi,"['realdonaldtrump', 'schedule', 'resign', 'commit', 'suicide', 'flee', 'russia', 'welcome', 'moment', 'nobody', 'h']"
Diana071037,"@realDonaldTrump Stop it. Just stop lying to the American public. You're toast, a failure. #TrumpResignNow","['realdonaldtrump', 'stop', 'stop', 'lying', 'american', 'public', 'toast', 'failure', 'trumpresignnow']"
ruwenrouhs,@realDonaldTrump You are just afraid you will loose! #LOOSERTRUMP,"['realdonaldtrump', 'afraid', 'loose', 'loosertrump']"
tonilradtke,"@realDonaldTrump NOPE. That would take an act of Congress, and with the partisanship playing there, don't see that happening.","['realdonaldtrump', 'note', 'would', 'take', 'act', 'congress', 'partisanship', 'playing', 'see', 'happening']"
Double_Yous,"@realDonaldTrump Try to take away our vote, and you will see America rise up in a full blown revolution. We will ge… https://t.co/jqN7zmPPdM","['realdonaldtrump', 'try', 'take', 'away', 'vote', 'see', 'america', 'rise', 'full', 'blown', 'revolution', 'ge']"
RuthKrzyk,"@realDonaldTrump You realize there isn't any different between mail-in and absentee, right?","['realdonaldtrump', 'realize', 'different', 'mail', 'absentee', 'right']"
mollyhogen,@realDonaldTrump Corrupt Dems loves to cheat &amp; lie. DO NOT TRUST mail in voting. Most be some kind of EXECUTIVE ORD… https://t.co/VwBR6vMEQU,"['realdonaldtrump', 'corrupt', 'dems', 'love', 'cheat', 'amp', 'lie', 'trust', 'mail', 'voting', 'kind', 'executive', 'ord']"
moriarity_john,"@realDonaldTrump The pumpkin in chief wants to stay until it's safe,  like 2030 or so ? #VoteBlueNoMatterWho","['realdonaldtrump', 'pumpkin', 'chief', 'want', 'stay', 'safe', 'like', '2030', 'votebluenomatterwho']"
Ggjacks,"@realDonaldTrump You are leaving that office come hell or high water. To be clear, the PEOPLE are the HELL and HIGH WATER .","['realdonaldtrump', 'leaving', 'office', 'come', 'hell', 'high', 'water', 'clear', 'people', 'hell', 'high', 'water']"
DebMoore8,"@realDonaldTrump Mr. President, only dictators demand elections be delayed to suit their needs. It's time for you to start packing sir.","['realdonaldtrump', 'mr', 'president', 'dictator', 'demand', 'election', 'delayed', 'suit', 'need', 'time', 'start', 'packing', 'sir']"
UnapologeticVoz,"@realDonaldTrump Desperate times calls for desperate measures, eh? I will stand in a line for hours to make sure yo… https://t.co/IIpwl9ckcH","['realdonaldtrump', 'desperate', 'time', 'call', 'desperate', 'measure', 'eh', 'stand', 'line', 'hour', 'make', 'sure', 'yo']"
emtannemarie,"@realDonaldTrump And with all the crap that the “fake news” is saying. And others, It’s a fight everyday. We have t… https://t.co/jWSg4cKwpf","['realdonaldtrump', 'crap', 'fake', 'news', 'saying', 'others', 'fight', 'everyday']"
ricktutwiler,"@realDonaldTrump NO WINNER YET DECIDED IN N.Y.?? OVER A MONTH AGO AND STILL??  (NO CALL?? W MAIL IN BALLOTS)?? """"NE… https://t.co/BqFVKzRuPK","['realdonaldtrump', 'winner', 'yet', 'decided', 'n', 'month', 'ago', 'still', 'call', 'w', 'mail', 'ballot', 'ne']"
DatGuyDair,"@realDonaldTrump @POTUS Considering that you have voted by mail-in ballot, as well as many of your staff, I guess t… https://t.co/TWVPY2iRyg","['realdonaldtrump', 'pot', 'considering', 'voted', 'mail', 'ballot', 'well', 'many', 'staff', 'guess']"
Cagz51,@realDonaldTrump Fk then sketchy ass mail in votes! If people can wait in line at Walmart they can stand in line waiting to vote!,"['realdonaldtrump', 'fk', 'sketchy', 'as', 'mail', 'vote', 'people', 'wait', 'line', 'walmart', 'stand', 'line', 'waiting', 'vote']"
MarkRubinstien,"@realDonaldTrump Two things sir, 1 those millions of Stimulus checks mailed out and returned can those names go int… https://t.co/ZbuhNlokgt","['realdonaldtrump', 'two', 'thing', 'sir', '1', 'million', 'stimulus', 'check', 'mailed', 'returned', 'name', 'go', 'int']"
Tawny13,"@realDonaldTrump Mail-In voting is Absentee Voting, donny! Same thing, duh!!!! @realDonaldTrump","['realdonaldtrump', 'mail', 'voting', 'absentee', 'voting', 'danny', 'thing', 'duh', 'realdonaldtrump']"
Charleswnot37,@realDonaldTrump Hell no you can’t delay the election. The constitution sets the election and gives you no authorit… https://t.co/ffe1q4ikQY,"['realdonaldtrump', 'hell', 'delay', 'election', 'constitution', 'set', 'election', 'give', 'authority']"
Dmitry_US_UA,@realDonaldTrump Fake News from Fake President! Make Russia Great Again!,"['realdonaldtrump', 'fake', 'news', 'fake', 'president', 'make', 'russia', 'great']"
Gorilla_Gunmen,@realDonaldTrump Its over man just move on,"['realdonaldtrump', 'man', 'move']"
chrystalblue33,@realDonaldTrump Yes !!!,"['realdonaldtrump', 'yes']"
Nancy31Suh,@realDonaldTrump Reported as misinformation,"['realdonaldtrump', 'reported', 'misinformation']"
iriszamora22,"@realDonaldTrump It’s not safe for people to go out and vote on ONE day.... but let’s reopen schools???? Yea, great plan!","['realdonaldtrump', 'safe', 'people', 'go', 'vote', 'one', 'day', 'let', 'reopen', 'school', 'yea', 'great', 'plan']"
FroopySnotebook,@realDonaldTrump Mail in?  Seeds from ChYna  Testing mail sys disruption? It's already on the edge.. @realDonaldTrump,"['realdonaldtrump', 'mail', 'seed', 'china', 'testing', 'mail', 'sys', 'disruption', 'already', 'edge', 'realdonaldtrump']"
tennolong,@realDonaldTrump @cenkuygur you predicted this a few weeks ago. Everyone needs to sign that petition,"['realdonaldtrump', 'cenkuygur', 'predicted', 'week', 'ago', 'everyone', 'need', 'sign', 'petition']"
